GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,geometry_polygon,mun_clean,prov_clean,municipality,latitude,longitude,transport_stops,avg_travel_time_to_lucena_min,road_density_km_per_sqkm,has_bus_terminal,population_served,geometry_transport,has_bus_terminal_bin
PHL.62.30_1,PHL,Philippines,PHL.62_1,Quezon,NA,Polillo,NA,NA,Bayan|Munisipyo,Municipality,45636,PH.QZ.PL,"MULTIPOLYGON (((122.0379 14.3999, 122.0382 14.4018, 122.0389 14.4018, 122.0389 14.3993, 122.0379 14.3999)), ((122.0388 14.4403, 122.0423 14.4348, 122.0408 14.4327, 122.0414 14.4276, 122.0461 14.4231, 122.0403 14.4161, 122.0379 14.4096, 122.0373 14.4015, 122.0346 14.3998, 122.0345 14.3976, 122.0336 14.4206, 122.0267 14.4378, 122.0288 14.4444, 122.031 14.4455, 122.0365 14.4401, 122.0388 14.4403)), ((122.046 14.4391, 122.0469 14.4405, 122.048 14.4395, 122.0471 14.438, 122.046 14.4391)), ((122.0208 14.6941, 122.0112 14.6755, 122.006 14.6732, 122.0044 14.6675, 121.9965 14.6642, 121.9939 14.6604, 121.9891 14.6581, 121.9877 14.6552, 121.9852 14.6549, 121.9842 14.652, 121.9739 14.6409, 121.9659 14.6423, 121.9586 14.6386, 121.9497 14.6285, 121.9387 14.6261, 121.9327 14.6276, 121.9297 14.6318, 121.9154 14.6392, 121.9121 14.6459, 121.9028 14.6799, 121.9031 14.7039, 121.9058 14.7161, 121.904 14.7227, 121.9079 14.7253, 121.9143 14.7212, 121.9144 14.7108, 121.9183 14.7064, 121.9333 14.7057, 121.9376 14.7117, 121.9353 14.7148, 121.9375 14.7206, 121.9363 14.729, 121.93 14.7424, 121.9307 14.7484, 121.9287 14.7496, 121.9272 14.755, 121.9233 14.7572, 121.92 14.7625, 121.917 14.7704, 121.9187 14.7738, 121.9138 14.7774, 121.914 14.782, 121.9163 14.785, 121.9137 14.7873, 121.9116 14.7947, 121.9082 14.7985, 121.9085 14.8025, 121.9055 14.8022, 121.9001 14.8079, 121.8933 14.8109, 121.8822 14.8311, 121.8781 14.8356, 121.8785 14.8393, 121.8763 14.8451, 121.8771 14.8479, 121.8746 14.8564, 121.8753 14.8629, 121.8723 14.8685, 121.8724 14.8747, 121.8599 14.8946, 121.9222 14.8918, 121.9274 14.885, 121.9259 14.8703, 121.9282 14.8492, 121.9312 14.8389, 121.9426 14.8118, 121.9618 14.7838, 121.9753 14.7847, 121.993 14.7825, 122.0238 14.7875, 122.0233 14.7842, 122.026 14.7868, 122.024 14.7777, 122.0246 14.7725, 122.0218 14.7645, 122.0255 14.7618, 122.0269 14.7623, 122.0274 14.7606, 122.0282 14.7549, 122.027 14.7495, 122.0308 14.739, 122.0281 14.7292, 122.0357 14.72, 122.0372 14.7148, 122.0281 14.7045, 122.0221 14.7032, 122.0208 14.6941)))",POLILLO,QUEZON,Polillo,14.40693368690786,122.04131206768686,45,109,4.1,1,7004,POINT (122.04131206768686 14.40693368690786),1
PHL.62.30_1,PHL,Philippines,PHL.62_1,Quezon,NA,Polillo,NA,NA,Bayan|Munisipyo,Municipality,45636,PH.QZ.PL,"MULTIPOLYGON (((122.0379 14.3999, 122.0382 14.4018, 122.0389 14.4018, 122.0389 14.3993, 122.0379 14.3999)), ((122.0388 14.4403, 122.0423 14.4348, 122.0408 14.4327, 122.0414 14.4276, 122.0461 14.4231, 122.0403 14.4161, 122.0379 14.4096, 122.0373 14.4015, 122.0346 14.3998, 122.0345 14.3976, 122.0336 14.4206, 122.0267 14.4378, 122.0288 14.4444, 122.031 14.4455, 122.0365 14.4401, 122.0388 14.4403)), ((122.046 14.4391, 122.0469 14.4405, 122.048 14.4395, 122.0471 14.438, 122.046 14.4391)), ((122.0208 14.6941, 122.0112 14.6755, 122.006 14.6732, 122.0044 14.6675, 121.9965 14.6642, 121.9939 14.6604, 121.9891 14.6581, 121.9877 14.6552, 121.9852 14.6549, 121.9842 14.652, 121.9739 14.6409, 121.9659 14.6423, 121.9586 14.6386, 121.9497 14.6285, 121.9387 14.6261, 121.9327 14.6276, 121.9297 14.6318, 121.9154 14.6392, 121.9121 14.6459, 121.9028 14.6799, 121.9031 14.7039, 121.9058 14.7161, 121.904 14.7227, 121.9079 14.7253, 121.9143 14.7212, 121.9144 14.7108, 121.9183 14.7064, 121.9333 14.7057, 121.9376 14.7117, 121.9353 14.7148, 121.9375 14.7206, 121.9363 14.729, 121.93 14.7424, 121.9307 14.7484, 121.9287 14.7496, 121.9272 14.755, 121.9233 14.7572, 121.92 14.7625, 121.917 14.7704, 121.9187 14.7738, 121.9138 14.7774, 121.914 14.782, 121.9163 14.785, 121.9137 14.7873, 121.9116 14.7947, 121.9082 14.7985, 121.9085 14.8025, 121.9055 14.8022, 121.9001 14.8079, 121.8933 14.8109, 121.8822 14.8311, 121.8781 14.8356, 121.8785 14.8393, 121.8763 14.8451, 121.8771 14.8479, 121.8746 14.8564, 121.8753 14.8629, 121.8723 14.8685, 121.8724 14.8747, 121.8599 14.8946, 121.9222 14.8918, 121.9274 14.885, 121.9259 14.8703, 121.9282 14.8492, 121.9312 14.8389, 121.9426 14.8118, 121.9618 14.7838, 121.9753 14.7847, 121.993 14.7825, 122.0238 14.7875, 122.0233 14.7842, 122.026 14.7868, 122.024 14.7777, 122.0246 14.7725, 122.0218 14.7645, 122.0255 14.7618, 122.0269 14.7623, 122.0274 14.7606, 122.0282 14.7549, 122.027 14.7495, 122.0308 14.739, 122.0281 14.7292, 122.0357 14.72, 122.0372 14.7148, 122.0281 14.7045, 122.0221 14.7032, 122.0208 14.6941)))",POLILLO,QUEZON,Polillo,14.396742765300605,122.032816952898,15,211,3.97,0,42228,POINT (122.032816952898 14.396742765300605),0
PHL.62.30_1,PHL,Philippines,PHL.62_1,Quezon,NA,Polillo,NA,NA,Bayan|Munisipyo,Municipality,45636,PH.QZ.PL,"MULTIPOLYGON (((122.0379 14.3999, 122.0382 14.4018, 122.0389 14.4018, 122.0389 14.3993, 122.0379 14.3999)), ((122.0388 14.4403, 122.0423 14.4348, 122.0408 14.4327, 122.0414 14.4276, 122.0461 14.4231, 122.0403 14.4161, 122.0379 14.4096, 122.0373 14.4015, 122.0346 14.3998, 122.0345 14.3976, 122.0336 14.4206, 122.0267 14.4378, 122.0288 14.4444, 122.031 14.4455, 122.0365 14.4401, 122.0388 14.4403)), ((122.046 14.4391, 122.0469 14.4405, 122.048 14.4395, 122.0471 14.438, 122.046 14.4391)), ((122.0208 14.6941, 122.0112 14.6755, 122.006 14.6732, 122.0044 14.6675, 121.9965 14.6642, 121.9939 14.6604, 121.9891 14.6581, 121.9877 14.6552, 121.9852 14.6549, 121.9842 14.652, 121.9739 14.6409, 121.9659 14.6423, 121.9586 14.6386, 121.9497 14.6285, 121.9387 14.6261, 121.9327 14.6276, 121.9297 14.6318, 121.9154 14.6392, 121.9121 14.6459, 121.9028 14.6799, 121.9031 14.7039, 121.9058 14.7161, 121.904 14.7227, 121.9079 14.7253, 121.9143 14.7212, 121.9144 14.7108, 121.9183 14.7064, 121.9333 14.7057, 121.9376 14.7117, 121.9353 14.7148, 121.9375 14.7206, 121.9363 14.729, 121.93 14.7424, 121.9307 14.7484, 121.9287 14.7496, 121.9272 14.755, 121.9233 14.7572, 121.92 14.7625, 121.917 14.7704, 121.9187 14.7738, 121.9138 14.7774, 121.914 14.782, 121.9163 14.785, 121.9137 14.7873, 121.9116 14.7947, 121.9082 14.7985, 121.9085 14.8025, 121.9055 14.8022, 121.9001 14.8079, 121.8933 14.8109, 121.8822 14.8311, 121.8781 14.8356, 121.8785 14.8393, 121.8763 14.8451, 121.8771 14.8479, 121.8746 14.8564, 121.8753 14.8629, 121.8723 14.8685, 121.8724 14.8747, 121.8599 14.8946, 121.9222 14.8918, 121.9274 14.885, 121.9259 14.8703, 121.9282 14.8492, 121.9312 14.8389, 121.9426 14.8118, 121.9618 14.7838, 121.9753 14.7847, 121.993 14.7825, 122.0238 14.7875, 122.0233 14.7842, 122.026 14.7868, 122.024 14.7777, 122.0246 14.7725, 122.0218 14.7645, 122.0255 14.7618, 122.0269 14.7623, 122.0274 14.7606, 122.0282 14.7549, 122.027 14.7495, 122.0308 14.739, 122.0281 14.7292, 122.0357 14.72, 122.0372 14.7148, 122.0281 14.7045, 122.0221 14.7032, 122.0208 14.6941)))",POLILLO,QUEZON,Polillo,14.406526854767124,122.0284488878683,17,174,2.51,0,36396,POINT (122.0284488878683 14.406526854767124),0
PHL.62.30_1,PHL,Philippines,PHL.62_1,Quezon,NA,Polillo,NA,NA,Bayan|Munisipyo,Municipality,45636,PH.QZ.PL,"MULTIPOLYGON (((122.0379 14.3999, 122.0382 14.4018, 122.0389 14.4018, 122.0389 14.3993, 122.0379 14.3999)), ((122.0388 14.4403, 122.0423 14.4348, 122.0408 14.4327, 122.0414 14.4276, 122.0461 14.4231, 122.0403 14.4161, 122.0379 14.4096, 122.0373 14.4015, 122.0346 14.3998, 122.0345 14.3976, 122.0336 14.4206, 122.0267 14.4378, 122.0288 14.4444, 122.031 14.4455, 122.0365 14.4401, 122.0388 14.4403)), ((122.046 14.4391, 122.0469 14.4405, 122.048 14.4395, 122.0471 14.438, 122.046 14.4391)), ((122.0208 14.6941, 122.0112 14.6755, 122.006 14.6732, 122.0044 14.6675, 121.9965 14.6642, 121.9939 14.6604, 121.9891 14.6581, 121.9877 14.6552, 121.9852 14.6549, 121.9842 14.652, 121.9739 14.6409, 121.9659 14.6423, 121.9586 14.6386, 121.9497 14.6285, 121.9387 14.6261, 121.9327 14.6276, 121.9297 14.6318, 121.9154 14.6392, 121.9121 14.6459, 121.9028 14.6799, 121.9031 14.7039, 121.9058 14.7161, 121.904 14.7227, 121.9079 14.7253, 121.9143 14.7212, 121.9144 14.7108, 121.9183 14.7064, 121.9333 14.7057, 121.9376 14.7117, 121.9353 14.7148, 121.9375 14.7206, 121.9363 14.729, 121.93 14.7424, 121.9307 14.7484, 121.9287 14.7496, 121.9272 14.755, 121.9233 14.7572, 121.92 14.7625, 121.917 14.7704, 121.9187 14.7738, 121.9138 14.7774, 121.914 14.782, 121.9163 14.785, 121.9137 14.7873, 121.9116 14.7947, 121.9082 14.7985, 121.9085 14.8025, 121.9055 14.8022, 121.9001 14.8079, 121.8933 14.8109, 121.8822 14.8311, 121.8781 14.8356, 121.8785 14.8393, 121.8763 14.8451, 121.8771 14.8479, 121.8746 14.8564, 121.8753 14.8629, 121.8723 14.8685, 121.8724 14.8747, 121.8599 14.8946, 121.9222 14.8918, 121.9274 14.885, 121.9259 14.8703, 121.9282 14.8492, 121.9312 14.8389, 121.9426 14.8118, 121.9618 14.7838, 121.9753 14.7847, 121.993 14.7825, 122.0238 14.7875, 122.0233 14.7842, 122.026 14.7868, 122.024 14.7777, 122.0246 14.7725, 122.0218 14.7645, 122.0255 14.7618, 122.0269 14.7623, 122.0274 14.7606, 122.0282 14.7549, 122.027 14.7495, 122.0308 14.739, 122.0281 14.7292, 122.0357 14.72, 122.0372 14.7148, 122.0281 14.7045, 122.0221 14.7032, 122.0208 14.6941)))",POLILLO,QUEZON,Polillo,14.390803625181883,122.0419280860535,35,187,3.01,1,41460,POINT (122.0419280860535 14.390803625181883),1
PHL.62.30_1,PHL,Philippines,PHL.62_1,Quezon,NA,Polillo,NA,NA,Bayan|Munisipyo,Municipality,45636,PH.QZ.PL,"MULTIPOLYGON (((122.0379 14.3999, 122.0382 14.4018, 122.0389 14.4018, 122.0389 14.3993, 122.0379 14.3999)), ((122.0388 14.4403, 122.0423 14.4348, 122.0408 14.4327, 122.0414 14.4276, 122.0461 14.4231, 122.0403 14.4161, 122.0379 14.4096, 122.0373 14.4015, 122.0346 14.3998, 122.0345 14.3976, 122.0336 14.4206, 122.0267 14.4378, 122.0288 14.4444, 122.031 14.4455, 122.0365 14.4401, 122.0388 14.4403)), ((122.046 14.4391, 122.0469 14.4405, 122.048 14.4395, 122.0471 14.438, 122.046 14.4391)), ((122.0208 14.6941, 122.0112 14.6755, 122.006 14.6732, 122.0044 14.6675, 121.9965 14.6642, 121.9939 14.6604, 121.9891 14.6581, 121.9877 14.6552, 121.9852 14.6549, 121.9842 14.652, 121.9739 14.6409, 121.9659 14.6423, 121.9586 14.6386, 121.9497 14.6285, 121.9387 14.6261, 121.9327 14.6276, 121.9297 14.6318, 121.9154 14.6392, 121.9121 14.6459, 121.9028 14.6799, 121.9031 14.7039, 121.9058 14.7161, 121.904 14.7227, 121.9079 14.7253, 121.9143 14.7212, 121.9144 14.7108, 121.9183 14.7064, 121.9333 14.7057, 121.9376 14.7117, 121.9353 14.7148, 121.9375 14.7206, 121.9363 14.729, 121.93 14.7424, 121.9307 14.7484, 121.9287 14.7496, 121.9272 14.755, 121.9233 14.7572, 121.92 14.7625, 121.917 14.7704, 121.9187 14.7738, 121.9138 14.7774, 121.914 14.782, 121.9163 14.785, 121.9137 14.7873, 121.9116 14.7947, 121.9082 14.7985, 121.9085 14.8025, 121.9055 14.8022, 121.9001 14.8079, 121.8933 14.8109, 121.8822 14.8311, 121.8781 14.8356, 121.8785 14.8393, 121.8763 14.8451, 121.8771 14.8479, 121.8746 14.8564, 121.8753 14.8629, 121.8723 14.8685, 121.8724 14.8747, 121.8599 14.8946, 121.9222 14.8918, 121.9274 14.885, 121.9259 14.8703, 121.9282 14.8492, 121.9312 14.8389, 121.9426 14.8118, 121.9618 14.7838, 121.9753 14.7847, 121.993 14.7825, 122.0238 14.7875, 122.0233 14.7842, 122.026 14.7868, 122.024 14.7777, 122.0246 14.7725, 122.0218 14.7645, 122.0255 14.7618, 122.0269 14.7623, 122.0274 14.7606, 122.0282 14.7549, 122.027 14.7495, 122.0308 14.739, 122.0281 14.7292, 122.0357 14.72, 122.0372 14.7148, 122.0281 14.7045, 122.0221 14.7032, 122.0208 14.6941)))",POLILLO,QUEZON,Polillo,14.40869695690138,122.03302973984404,42,59,1.62,0,16142,POINT (122.03302973984404 14.40869695690138),0
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.064707401078266,122.12195354844604,14,196,2.44,1,44730,POINT (122.12195354844604 14.064707401078266),1
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.064192182885376,122.1319749892485,23,54,3.73,1,4413,POINT (122.1319749892485 14.064192182885376),1
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.06403105161342,122.1205755530108,30,145,1.45,1,1199,POINT (122.1205755530108 14.06403105161342),1
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.05870920320993,122.11420625672858,41,67,2.0,1,48483,POINT (122.11420625672858 14.05870920320993),1
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.049399010125144,122.13172508224557,4,55,2.64,0,22905,POINT (122.13172508224557 14.049399010125144),0
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.063815048760478,122.12073675510509,12,221,3.36,0,11384,POINT (122.12073675510509 14.063815048760478),0
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.063619847947786,122.13183002104218,36,120,2.11,0,31582,POINT (122.13183002104218 14.063619847947786),0
PHL.62.31_1,PHL,Philippines,PHL.62_1,Quezon,NA,Quezon,NA,NA,Bayan|Munisipyo,Municipality,45637,PH.QZ.QE,"MULTIPOLYGON (((122.181 14.0044, 122.172 14.0006, 122.1671 14.0006, 122.1656 14.0024, 122.163 14.0009, 122.1585 14.0014, 122.1557 14.0083, 122.1477 14.0079, 122.144 14.0092, 122.1352 14.0186, 122.1267 14.0196, 122.1199 14.0265, 122.1131 14.0269, 122.1073 14.0323, 122.1062 14.0383, 122.0932 14.0454, 122.0908 14.0518, 122.0859 14.0517, 122.08 14.0555, 122.0749 14.0558, 122.0748 14.059, 122.0726 14.0577, 122.0676 14.0612, 122.0684 14.0658, 122.0664 14.0697, 122.0657 14.0961, 122.0708 14.1003, 122.0555 14.1219, 122.0632 14.1281, 122.0694 14.1224, 122.0722 14.1217, 122.0717 14.118, 122.0737 14.1159, 122.0805 14.1143, 122.0862 14.1095, 122.0973 14.1044, 122.0984 14.1018, 122.1044 14.0978, 122.1126 14.0958, 122.1191 14.0906, 122.1257 14.0889, 122.1295 14.0861, 122.1337 14.08, 122.1351 14.0738, 122.1397 14.0678, 122.151 14.0646, 122.1566 14.0568, 122.1597 14.0558, 122.1678 14.0472, 122.1718 14.0463, 122.1743 14.0394, 122.1792 14.0353, 122.1803 14.0307, 122.1863 14.0259, 122.1884 14.0131, 122.1909 14.0082, 122.1856 14.005, 122.1818 14.0061, 122.181 14.0044)))",QUEZON,QUEZON,Quezon,14.045055087207656,122.12736257869136,46,205,4.49,1,46129,POINT (122.12736257869136 14.045055087207656),1
